"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1659420300","","","","","2009-04-30 14:42:24 +0000","web","Goosebumps and California Love: http://throwbackvb.blogspot.com"
"1659410575","","","","","2009-04-30 14:41:18 +0000","web","missing the virginia beach experience: http://throwbackvb.blogspot.com"
"1659398954","","","","","2009-04-30 14:40:02 +0000","web","going to give this another try as blog promotion... but just to warn you, i don't blog about classical music very much."
"1594381217","","","","","2009-04-23 14:18:14 +0000","web","I guess I'm the kind of crazy person who doesn't want to use @twitter because it doesn't handle special characters very well. See: my ""bio""."
"1589073320","","","","","2009-04-22 22:59:53 +0000","web","Thanks for the introduction, @chrisfoley"
"1589048056","1588859089","30200572","","","2009-04-22 22:56:34 +0000","web","@lizpianist the shortened URLs seems to work just fine when clicked"
"1588498780","","","","","2009-04-22 21:45:04 +0000","web","won't lie - still don't fully understand (want to understand?) twitter. maybe this twibe thing will help."
"1588477777","","","","","2009-04-22 21:42:22 +0000","web","Just joined a twibe. Visit http://twibes.com/collabpiano-vocal to join"
"1588474192","","","","","2009-04-22 21:41:55 +0000","web","Just joined a twibe. Visit http://twibes.com/collabpiano-chamber to join"
"1496838647","","","","","2009-04-11 13:18:30 +0000","web","thinking about buying a vanity and tall jewelry armoire."
"1490246927","","","","","2009-04-10 13:27:15 +0000","web","still not sure how i feel about this twitter thing. maybe if i hook it into my facebook...?"
"1442629001","","","","","2009-04-03 02:08:22 +0000","web","I bought the @MacHeist 3 Bundle. 12 Top Mac apps worth $900+ for just $39 AND I just got Delicious Library 2 FREE! http://mhtweet.com/mjPTvc"
