"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"8321489338114049","","","","","2010-11-27 00:49:32 +0000","<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>","Awesome license plate http://instagr.am/p/X-xk/"
"7129754880708608","","","","","2010-11-23 17:54:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Special characters, character sets, and MySQL collation are ruining my life. #fb"
"6738102970228736","6736625585360896","7775872","","","2010-11-22 15:57:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@jesmith81 Awesome. That made this crap-tastic Rochester Monday morning much, much better. Thank you :)"
"6709487914196992","6558311809814528","7775872","","","2010-11-22 14:04:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@jesmith81 Can I be a part of your awesome lady band? I need an excuse to buy a pink satin blouse and play keyboards like Yanni."
"6556617441021953","","","","","2010-11-22 03:56:34 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've favourited a YouTube video -- Cee-Lo Green - ""Fuck You"" (Later with Jools Holland) http://youtu.be/17eSUnQ-_ek?a"
"5470748231598080","","15523823","","","2010-11-19 04:01:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@talcon For you and Kat hehehehe: http://universalsubtitles.org/videos/Q1Y9JV1bMSOb/ (actually Universal Subtitles is just really cool)"
"4885033319923713","","","","","2010-11-17 13:14:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Adrian's measure of love for me: ""Like four carrot cakes!"" #fb"
"4618268765593600","","15523823","","","2010-11-16 19:34:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@talcon Any bets on how many levels deep you'll go?"
"2727541185978368","","15523823","","","2010-11-11 14:21:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@talcon: http://cakewrecks.blogspot.com/2010/10/sunday-sweets-goes-back-to-future.html"
"542608845709312","","","","","2010-11-05 13:39:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>",".@diwigit06: You should read this. RT @nprmusic: Listening To Rap For The First Time, With A Book Critic http://n.pr/bSkz0x"
"29638756897","","","","","2010-11-04 04:07:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>",".@RochesterArts Lego + Letterpress?! http://gizmo.do/amNibA"
"29593828981","","","","","2010-11-03 18:09:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","This is why Chinese is hard: http://9gag.com/gag/45918?ref=nf"
"29593503593","","","","","2010-11-03 18:05:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","RT @Slate: The Super Nintendo version of There Will Be Blood http://slate.me/alkXbS"
"29536257968","29469764267","9778322","","","2010-11-03 03:22:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@nathanrice Thank you for reaffirming that I am not crazy/stupid/anti-women's rights/whatever nonsense for making the DECISION to not vote."
"29460752113","29449326105","54602662","","","2010-11-02 11:28:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@imslp Awww you're going to make me blush! Thank you! It's my pleasure :)"
"29440831027","29391828363","21279256","","","2010-11-02 04:41:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@fuggirls Have you read McSweeney's Comic Sans monologue? It's AMAZING. http://www.mcsweeneys.net/links/monologues/15comicsans.html"
"29440673283","","","","","2010-11-02 04:39:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","YAY finally managed to carve out some WP volunteer time for the @imslp Journal! Least I can do in exchange for the Debussy Cello Sonata :)"
"29432301845","","117197109","","","2010-11-02 02:41:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@bluehost Is it possible to install Teambox (Ruby)?"
